,last_reported,station_id,Available bikes,Mechanical bikes,Ebike,weekday,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte,Municipi
6520,2020-01-12,243,12.29513888888889,11.409722222222221,0.8854166666666666,Sunday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6521,2020-01-13,243,4.993055555555555,3.7465277777777777,1.2465277777777777,Monday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6522,2020-01-14,243,8.114583333333334,3.607638888888889,4.506944444444445,Tuesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6523,2020-01-15,243,6.0,3.03125,3.107638888888889,Wednesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6524,2020-01-16,243,6.534722222222222,2.4131944444444446,4.121527777777778,Thursday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6525,2020-01-17,243,3.111111111111111,1.1736111111111112,1.9375,Friday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6526,2020-01-18,243,1.4027777777777777,0.6354166666666666,0.7673611111111112,Saturday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6527,2020-01-19,243,3.517361111111111,2.986111111111111,0.53125,Sunday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6528,2020-01-20,243,7.486111111111111,6.888888888888889,0.5972222222222222,Monday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6529,2020-01-21,243,17.694444444444443,14.20486111111111,3.4895833333333335,Tuesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6530,2020-01-22,243,8.45138888888889,6.46875,1.9826388888888888,Wednesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6531,2020-01-23,243,4.3125,2.15625,2.15625,Thursday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6532,2020-01-24,243,3.299651567944251,2.519163763066202,0.7804878048780488,Friday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6533,2020-01-27,243,4.184615384615385,3.051282051282051,1.1333333333333333,Monday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6534,2020-01-28,243,8.666666666666666,5.795138888888889,2.8715277777777777,Tuesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6535,2020-01-29,243,6.506944444444445,3.142361111111111,3.3645833333333335,Wednesday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6536,2020-01-30,243,6.524305555555555,3.3368055555555554,3.1875,Thursday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6537,2020-01-31,243,8.822299651567944,5.132404181184669,3.6898954703832754,Friday,"C/ ALEXANDRE GALÍ, 1-5",ELECTRICBIKESTATION,41.4239719,2.1812398999999996,42,"C/ ALEXANDRE GALÍ, 1-5",8027,27,"41.4239719,2.1812398999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6538,2020-01-01,244,5.173611111111111,4.506944444444445,0.6666666666666666,Wednesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6539,2020-01-02,244,10.20486111111111,8.784722222222221,1.4201388888888888,Thursday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6540,2020-01-03,244,7.763888888888889,3.670138888888889,4.09375,Friday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6541,2020-01-04,244,6.114583333333333,3.7291666666666665,2.3854166666666665,Saturday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6542,2020-01-05,244,10.506944444444445,9.40625,1.1006944444444444,Sunday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6543,2020-01-06,244,7.777777777777778,3.96875,3.8090277777777777,Monday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6544,2020-01-07,244,9.225694444444445,7.15625,2.0694444444444446,Tuesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6545,2020-01-08,244,5.465277777777778,4.145833333333333,1.3194444444444444,Wednesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6546,2020-01-09,244,5.045138888888889,2.7569444444444446,2.2881944444444446,Thursday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6547,2020-01-10,244,4.628472222222222,1.3159722222222223,3.3125,Friday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6548,2020-01-11,244,4.073170731707317,1.6724738675958188,2.4006968641114983,Saturday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6549,2020-01-12,244,9.73611111111111,6.114583333333333,3.6215277777777777,Sunday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6550,2020-01-13,244,9.871527777777779,8.79513888888889,1.0763888888888888,Monday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6551,2020-01-14,244,10.430555555555555,8.54861111111111,1.8819444444444444,Tuesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6552,2020-01-15,244,5.270833333333333,2.8194444444444446,2.451388888888889,Wednesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6553,2020-01-16,244,4.463414634146342,1.0174216027874565,3.445993031358885,Thursday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6554,2020-01-17,244,5.262975778546712,1.3667820069204153,3.8961937716262978,Friday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6555,2020-01-18,244,3.65625,0.84375,2.8125,Saturday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6556,2020-01-19,244,8.285714285714286,7.456445993031359,0.8292682926829268,Sunday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6557,2020-01-20,244,6.280276816608996,5.422145328719723,0.8581314878892734,Monday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6558,2020-01-21,244,3.96875,3.46875,0.5,Tuesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6559,2020-01-22,244,6.513888888888889,5.864583333333333,0.6493055555555556,Wednesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6560,2020-01-23,244,5.951388888888889,5.680555555555555,0.2708333333333333,Thursday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6561,2020-01-24,244,3.1289198606271778,1.7874564459930313,1.3414634146341464,Friday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6562,2020-01-27,244,5.969230769230769,5.297435897435897,0.6717948717948717,Monday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6563,2020-01-28,244,10.89236111111111,9.82638888888889,1.0659722222222223,Tuesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6564,2020-01-29,244,9.006944444444445,6.3125,2.6944444444444446,Wednesday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6565,2020-01-30,244,7.920138888888889,7.003472222222222,0.9166666666666666,Thursday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6566,2020-01-31,244,9.860627177700348,7.073170731707317,2.7874564459930316,Friday,"C/ FELIP II, 214",ELECTRICBIKESTATION,41.426925,2.1786223999999996,44,"C/ FELIP II, 214",8027,27,"41.426925,2.1786223999999996",el Congrés i els Indians,Sant Andreu,Barcelona
6567,2020-01-01,246,3.8546712802768166,2.152249134948097,1.7024221453287198,Wednesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6568,2020-01-02,246,8.23263888888889,7.274305555555555,0.9583333333333334,Thursday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6569,2020-01-03,246,6.0625,5.274305555555555,0.7881944444444444,Friday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6570,2020-01-04,246,8.01736111111111,7.177083333333333,0.8402777777777778,Saturday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6571,2020-01-05,246,8.3125,5.597222222222222,2.7152777777777777,Sunday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6572,2020-01-06,246,6.309027777777778,5.538194444444445,0.7708333333333334,Monday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6573,2020-01-07,246,3.1944444444444446,2.65625,0.5381944444444444,Tuesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6574,2020-01-08,246,10.902777777777779,10.010416666666666,0.8923611111111112,Wednesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6575,2020-01-09,246,12.100694444444445,11.333333333333334,0.7673611111111112,Thursday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6576,2020-01-10,246,3.75,2.65625,1.09375,Friday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6577,2020-01-11,246,7.700348432055749,6.400696864111498,1.2996515679442509,Saturday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6578,2020-01-12,246,5.871527777777778,4.28125,1.5902777777777777,Sunday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6579,2020-01-13,246,3.6979166666666665,2.263888888888889,1.4340277777777777,Monday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6580,2020-01-14,246,4.635416666666667,3.4166666666666665,1.21875,Tuesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6581,2020-01-15,246,2.8472222222222223,2.3125,0.5347222222222222,Wednesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6582,2020-01-16,246,4.142361111111111,3.076388888888889,1.0659722222222223,Thursday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6583,2020-01-17,246,5.25,3.420138888888889,1.8298611111111112,Friday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6584,2020-01-18,246,6.159722222222222,4.805555555555555,1.3541666666666667,Saturday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6585,2020-01-19,246,3.8819444444444446,3.2152777777777777,0.6666666666666666,Sunday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6586,2020-01-20,246,2.6527777777777777,1.9375,0.7152777777777778,Monday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6587,2020-01-21,246,6.111111111111111,5.274305555555555,0.8368055555555556,Tuesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6588,2020-01-22,246,10.239583333333334,9.940972222222221,0.2986111111111111,Wednesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6589,2020-01-23,246,8.993055555555555,8.29513888888889,0.6979166666666666,Thursday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6590,2020-01-24,246,4.2578397212543555,3.7630662020905925,0.49477351916376305,Friday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6591,2020-01-27,246,5.430769230769231,4.641025641025641,0.7897435897435897,Monday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6592,2020-01-28,246,4.333333333333333,3.5729166666666665,0.7604166666666666,Tuesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6593,2020-01-29,246,7.166666666666667,5.1875,1.9791666666666667,Wednesday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6594,2020-01-30,246,7.659722222222222,5.618055555555555,2.0416666666666665,Thursday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6595,2020-01-31,246,3.5017421602787455,2.4878048780487805,1.0139372822299653,Friday,"C/ GARCILASO, 77",ELECTRICBIKESTATION,41.422844899999994,2.1866363,30,"C/ GARCILASO, 77",8027,18,"41.422844899999994,2.1866363",la Sagrera,Sant Andreu,Barcelona
6596,2020-01-01,247,6.319444444444445,4.086805555555555,2.232638888888889,Wednesday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6597,2020-01-02,247,2.9479166666666665,1.8506944444444444,1.0972222222222223,Thursday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6598,2020-01-03,247,10.159722222222221,9.184027777777779,0.9756944444444444,Friday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6599,2020-01-04,247,14.572916666666666,13.395833333333334,1.1770833333333333,Saturday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6600,2020-01-05,247,7.645833333333333,6.704861111111111,0.9409722222222222,Sunday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6601,2020-01-06,247,7.59375,6.8125,0.78125,Monday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6602,2020-01-07,247,6.420138888888889,5.715277777777778,1.0451388888888888,Tuesday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6603,2020-01-08,247,7.621527777777778,7.024305555555555,0.5972222222222222,Wednesday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6604,2020-01-09,247,8.770833333333334,7.847222222222222,0.9236111111111112,Thursday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6605,2020-01-10,247,22.975694444444443,20.458333333333332,2.517361111111111,Friday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6606,2020-01-11,247,16.317073170731707,13.344947735191637,2.9721254355400695,Saturday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6607,2020-01-12,247,4.763888888888889,3.09375,1.6701388888888888,Sunday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6608,2020-01-13,247,11.375,10.3125,1.0625,Monday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6609,2020-01-14,247,11.29861111111111,9.07986111111111,2.21875,Tuesday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6610,2020-01-15,247,9.27177700348432,7.362369337979094,1.9094076655052266,Wednesday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6611,2020-01-16,247,7.290657439446367,6.117647058823529,1.1730103806228374,Thursday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6612,2020-01-17,247,9.663194444444445,7.947916666666667,1.7152777777777777,Friday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6613,2020-01-18,247,4.465277777777778,3.4479166666666665,1.0173611111111112,Saturday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6614,2020-01-19,247,7.128472222222222,5.017361111111111,2.111111111111111,Sunday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
6615,2020-01-20,247,10.1875,9.82986111111111,0.3576388888888889,Monday,"C/ FELIPE II, 112",ELECTRICBIKESTATION,41.4219291,2.1849107000000005,32,"C/ FELIPE II, 112",8027,32,"41.4219291,2.1849107000000005",Navas,Sant Andreu,Barcelona
